Image_name,fc_gt_value
levinoutside_145.png,2.120769230769231
levinoutside_146.png,2.122153846153846
levinoutside_147.png,2.1235384615384616
levinoutside_148.png,2.124923076923077
levinoutside_149.png,2.126307692307692
levinoutside_150.png,2.127692307692308
levinoutside_151.png,2.1290769230769238
levinoutside_152.png,2.1304615384615384
levinoutside_153.png,2.131846153846154
levinoutside_154.png,2.133230769230769
levinoutside_155.png,2.1346153846153846
levinoutside_156.png,2.136
levinoutside_157.png,2.137384615384615
levinoutside_158.png,2.1387692307692308
levinoutside_159.png,2.1401538461538463
levinoutside_160.png,2.1415384615384614
levinoutside_161.png,2.142923076923077
levinoutside_162.png,2.1443076923076925
levinoutside_163.png,2.145692307692308
levinoutside_164.png,2.147076923076923
levinoutside_165.png,2.148461538461538
levinoutside_166.png,2.1498461538461537
levinoutside_167.png,2.1512307692307693
levinoutside_168.png,2.152615384615385
levinoutside_169.png,2.154
levinoutside_170.png,2.1553846153846155
levinoutside_171.png,2.1567692307692305
levinoutside_172.png,2.158153846153846
levinoutside_173.png,2.1595384615384616
levinoutside_174.png,2.1609230769230767
levinoutside_175.png,2.1623076923076923
levinoutside_176.png,2.163692307692308
levinoutside_177.png,2.165076923076923
levinoutside_178.png,2.1664615384615384
levinoutside_179.png,2.167846153846154
levinoutside_180.png,2.169230769230769
levinoutside_181.png,2.1706153846153846
levinoutside_182.png,2.172
levinoutside_183.png,2.1733846153846152
levinoutside_184.png,2.174769230769231
levinoutside_185.png,2.1761538461538463
levinoutside_186.png,2.177538461538461
levinoutside_187.png,2.178923076923077
levinoutside_188.png,2.180307692307692
levinoutside_189.png,2.181692307692308
levinoutside_190.png,2.183076923076923
levinoutside_191.png,2.1844615384615382
levinoutside_192.png,2.1858461538461538
levinoutside_193.png,2.1872307692307693
levinoutside_194.png,2.1886153846153844
levinoutside_195.png,2.19
levinoutside_196.png,2.191692307692308
levinoutside_197.png,2.1933846153846157
levinoutside_198.png,2.195076923076923
levinoutside_199.png,2.1967692307692306
levinoutside_200.png,2.1984615384615385
levinoutside_201.png,2.200153846153846
levinoutside_202.png,2.201846153846154
levinoutside_203.png,2.2035384615384617
levinoutside_204.png,2.205230769230769
levinoutside_205.png,2.206923076923077
levinoutside_206.png,2.2086153846153844
levinoutside_207.png,2.2103076923076923
levinoutside_208.png,2.212
levinoutside_209.png,2.213692307692308
levinoutside_210.png,2.2153846153846155
levinoutside_211.png,2.217076923076923
levinoutside_212.png,2.218769230769231
levinoutside_213.png,2.2204615384615383
levinoutside_214.png,2.222153846153846
levinoutside_215.png,2.2238461538461536
levinoutside_216.png,2.225538461538461
levinoutside_217.png,2.2272307692307693
levinoutside_218.png,2.228923076923077
levinoutside_219.png,2.2306153846153847
levinoutside_220.png,2.232307692307692
levinoutside_221.png,2.234
levinoutside_222.png,2.2356923076923074
levinoutside_223.png,2.2373846153846157
levinoutside_224.png,2.239076923076923
levinoutside_225.png,2.24076923076923
levinoutside_226.png,2.2424615384615385
levinoutside_227.png,2.244153846153846
levinoutside_228.png,2.245846153846154
levinoutside_229.png,2.2475384615384613
levinoutside_230.png,2.249230769230769
levinoutside_231.png,2.250923076923077
levinoutside_232.png,2.2526153846153845
levinoutside_233.png,2.2543076923076923
levinoutside_234.png,2.256
levinoutside_235.png,2.257692307692308
levinoutside_236.png,2.259384615384615
levinoutside_237.png,2.261076923076923
levinoutside_238.png,2.2627692307692304
levinoutside_239.png,2.2644615384615383
levinoutside_240.png,2.266153846153846
levinoutside_241.png,2.2678461538461536
levinoutside_242.png,2.269538461538461
levinoutside_243.png,2.271230769230769
levinoutside_244.png,2.272923076923077
levinoutside_245.png,2.2746153846153843
levinoutside_246.png,2.276307692307692
levinoutside_247.png,2.278
levinoutside_248.png,2.2796923076923075
levinoutside_249.png,2.281384615384616
levinoutside_250.png,2.283076923076923
levinoutside_251.png,2.2847692307692307
levinoutside_252.png,2.286461538461538
levinoutside_253.png,2.288153846153846
levinoutside_254.png,2.289846153846154
levinoutside_255.png,2.2915384615384613
levinoutside_256.png,2.293230769230769
levinoutside_257.png,2.2949230769230766
levinoutside_258.png,2.2966153846153845
levinoutside_259.png,2.298307692307692
levinoutside_260.png,2.3
levinoutside_261.png,2.300307692307692
levinoutside_262.png,2.3006153846153845
levinoutside_263.png,2.300923076923077
levinoutside_264.png,2.301230769230769
levinoutside_265.png,2.301538461538461
levinoutside_266.png,2.301846153846154
levinoutside_267.png,2.3021538461538458
levinoutside_268.png,2.302461538461538
levinoutside_269.png,2.3027692307692305
levinoutside_270.png,2.303076923076923
levinoutside_271.png,2.303384615384615
levinoutside_272.png,2.3036923076923075
levinoutside_273.png,2.304
levinoutside_274.png,2.304307692307692
levinoutside_275.png,2.3046153846153845
levinoutside_276.png,2.304923076923077
levinoutside_277.png,2.305230769230769
levinoutside_278.png,2.305538461538461
levinoutside_279.png,2.305846153846154
levinoutside_280.png,2.3061538461538458
levinoutside_281.png,2.306461538461538
levinoutside_282.png,2.3067692307692305
levinoutside_283.png,2.307076923076923
levinoutside_284.png,2.307384615384615
levinoutside_285.png,2.3076923076923075
levinoutside_286.png,2.308
levinoutside_287.png,2.308307692307692
levinoutside_288.png,2.3086153846153845
levinoutside_289.png,2.308923076923077
levinoutside_290.png,2.309230769230769
levinoutside_291.png,2.309538461538461
levinoutside_292.png,2.309846153846154
levinoutside_293.png,2.310153846153846
levinoutside_294.png,2.310461538461538
levinoutside_295.png,2.3107692307692305
levinoutside_296.png,2.311076923076923
levinoutside_297.png,2.311384615384615
levinoutside_298.png,2.3116923076923075
levinoutside_299.png,2.312
levinoutside_300.png,2.312307692307692
levinoutside_301.png,2.3126153846153845
levinoutside_302.png,2.312923076923077
levinoutside_303.png,2.313230769230769
levinoutside_304.png,2.313538461538461
levinoutside_305.png,2.313846153846154
levinoutside_306.png,2.314153846153846
levinoutside_307.png,2.314461538461538
levinoutside_308.png,2.3147692307692305
levinoutside_309.png,2.315076923076923
levinoutside_310.png,2.315384615384615
levinoutside_311.png,2.3156923076923075
levinoutside_312.png,2.316
levinoutside_313.png,2.316307692307692
levinoutside_314.png,2.3166153846153845
levinoutside_315.png,2.316923076923077
levinoutside_316.png,2.317230769230769
levinoutside_317.png,2.317538461538461
levinoutside_318.png,2.317846153846154
levinoutside_319.png,2.318153846153846
levinoutside_320.png,2.318461538461538
levinoutside_321.png,2.3187692307692305
levinoutside_322.png,2.319076923076923
levinoutside_323.png,2.319384615384615
levinoutside_324.png,2.3196923076923075
levinoutside_325.png,2.32
levinoutside_326.png,2.320153846153846
levinoutside_327.png,2.320307692307692
levinoutside_328.png,2.3204615384615384
levinoutside_329.png,2.3206153846153845
levinoutside_330.png,2.3207692307692307
levinoutside_331.png,2.320923076923077
levinoutside_332.png,2.321076923076923
levinoutside_333.png,2.321230769230769
levinoutside_334.png,2.3213846153846154
levinoutside_335.png,2.3215384615384616
levinoutside_336.png,2.321692307692308
levinoutside_337.png,2.321846153846154
levinoutside_338.png,2.322
levinoutside_339.png,2.3221538461538462
levinoutside_340.png,2.3223076923076924
levinoutside_341.png,2.3224615384615386
levinoutside_342.png,2.3226153846153843
levinoutside_343.png,2.3227692307692305
levinoutside_344.png,2.3229230769230766
levinoutside_345.png,2.323076923076923
levinoutside_346.png,2.323230769230769
levinoutside_347.png,2.323384615384615
levinoutside_348.png,2.3235384615384613
levinoutside_349.png,2.3236923076923075
levinoutside_350.png,2.3238461538461537
levinoutside_351.png,2.324
levinoutside_352.png,2.324153846153846
levinoutside_353.png,2.324307692307692
levinoutside_354.png,2.3244615384615384
levinoutside_355.png,2.3246153846153845
levinoutside_356.png,2.3247692307692307
levinoutside_357.png,2.324923076923077
levinoutside_358.png,2.325076923076923
levinoutside_359.png,2.325230769230769
levinoutside_360.png,2.3253846153846154
levinoutside_361.png,2.3255384615384616
levinoutside_362.png,2.325692307692308
levinoutside_363.png,2.325846153846154
levinoutside_364.png,2.326
levinoutside_365.png,2.3261538461538462
levinoutside_366.png,2.3263076923076924
levinoutside_367.png,2.3264615384615386
levinoutside_368.png,2.3266153846153848
levinoutside_369.png,2.326769230769231
levinoutside_370.png,2.326923076923077
levinoutside_371.png,2.3270769230769237
levinoutside_372.png,2.327230769230769
levinoutside_373.png,2.327384615384616
levinoutside_374.png,2.3275384615384613
levinoutside_375.png,2.3276923076923075
levinoutside_376.png,2.3278461538461537
levinoutside_377.png,2.328
levinoutside_378.png,2.328153846153846
levinoutside_379.png,2.328307692307692
levinoutside_380.png,2.3284615384615384
levinoutside_381.png,2.3286153846153845
levinoutside_382.png,2.3287692307692307
levinoutside_383.png,2.328923076923077
levinoutside_384.png,2.329076923076923
levinoutside_385.png,2.329230769230769
levinoutside_386.png,2.3293846153846154
levinoutside_387.png,2.3295384615384616
levinoutside_388.png,2.329692307692308
levinoutside_389.png,2.329846153846154
levinoutside_390.png,2.33
levinoutside_391.png,2.3301538461538462
levinoutside_392.png,2.3303076923076924
levinoutside_393.png,2.3304615384615386
levinoutside_394.png,2.3306153846153848
levinoutside_395.png,2.330769230769231
levinoutside_396.png,2.330923076923077
levinoutside_397.png,2.3310769230769237
levinoutside_398.png,2.331230769230769
levinoutside_399.png,2.331384615384616
levinoutside_400.png,2.331538461538462
levinoutside_401.png,2.3316923076923075
levinoutside_402.png,2.3318461538461537
levinoutside_403.png,2.332
levinoutside_404.png,2.332153846153846
levinoutside_405.png,2.332307692307692
levinoutside_406.png,2.3324615384615384
levinoutside_407.png,2.3326153846153845
levinoutside_408.png,2.3327692307692307
levinoutside_409.png,2.332923076923077
levinoutside_410.png,2.333076923076923
levinoutside_411.png,2.333230769230769
levinoutside_412.png,2.3333846153846154
levinoutside_413.png,2.3335384615384616
levinoutside_414.png,2.333692307692308
levinoutside_415.png,2.333846153846154
levinoutside_416.png,2.334
levinoutside_417.png,2.3341538461538462
levinoutside_418.png,2.3343076923076924
levinoutside_419.png,2.3344615384615386
levinoutside_420.png,2.3346153846153848
levinoutside_421.png,2.334769230769231
levinoutside_422.png,2.334923076923077
levinoutside_423.png,2.335076923076923
levinoutside_424.png,2.335230769230769
levinoutside_425.png,2.335384615384615
levinoutside_426.png,2.3355384615384613
levinoutside_427.png,2.3356923076923075
levinoutside_428.png,2.3358461538461537
levinoutside_429.png,2.336
levinoutside_430.png,2.336153846153846
levinoutside_431.png,2.336307692307692
levinoutside_432.png,2.3364615384615384
levinoutside_433.png,2.3366153846153845
levinoutside_434.png,2.3367692307692307
levinoutside_435.png,2.336923076923077
levinoutside_436.png,2.337076923076923
levinoutside_437.png,2.337230769230769
levinoutside_438.png,2.3373846153846154
levinoutside_439.png,2.3375384615384616
levinoutside_440.png,2.337692307692308
levinoutside_441.png,2.337846153846154
levinoutside_442.png,2.338
levinoutside_443.png,2.3381538461538462
levinoutside_444.png,2.3383076923076924
levinoutside_445.png,2.338461538461538
levinoutside_446.png,2.3386153846153843
levinoutside_447.png,2.3387692307692305
levinoutside_448.png,2.3389230769230767
levinoutside_449.png,2.339076923076923
levinoutside_450.png,2.339230769230769
levinoutside_451.png,2.339384615384615
levinoutside_452.png,2.3395384615384613
levinoutside_453.png,2.3396923076923075
levinoutside_454.png,2.3398461538461537
levinoutside_455.png,2.34
levinoutside_456.png,2.3401639344262293
levinoutside_457.png,2.3403278688524587
levinoutside_458.png,2.340491803278689
levinoutside_459.png,2.340655737704918
levinoutside_460.png,2.3408196721311474
levinoutside_461.png,2.340983606557377
levinoutside_462.png,2.3411475409836062
levinoutside_463.png,2.341311475409836
levinoutside_464.png,2.341475409836065
levinoutside_465.png,2.341639344262295
levinoutside_466.png,2.3418032786885243
levinoutside_467.png,2.341967213114754
levinoutside_468.png,2.342131147540984
levinoutside_469.png,2.342295081967213
levinoutside_470.png,2.3424590163934425
levinoutside_471.png,2.342622950819672
levinoutside_472.png,2.3427868852459017
levinoutside_473.png,2.342950819672131
levinoutside_474.png,2.343114754098361
levinoutside_475.png,2.34327868852459
levinoutside_476.png,2.3434426229508194
levinoutside_477.png,2.3436065573770493
levinoutside_478.png,2.3437704918032787
levinoutside_479.png,2.343934426229508
levinoutside_480.png,2.344098360655737
levinoutside_481.png,2.344262295081968
levinoutside_482.png,2.344426229508197
levinoutside_483.png,2.344590163934426
levinoutside_484.png,2.344754098360656
levinoutside_485.png,2.344918032786885
levinoutside_486.png,2.345081967213115
levinoutside_487.png,2.3452459016393443
levinoutside_488.png,2.3454098360655737
levinoutside_489.png,2.345573770491803
levinoutside_490.png,2.345737704918033
levinoutside_491.png,2.3459016393442624
levinoutside_492.png,2.346065573770492
levinoutside_493.png,2.3462295081967213
levinoutside_494.png,2.3463934426229507
levinoutside_495.png,2.3465573770491805
levinoutside_496.png,2.34672131147541
levinoutside_497.png,2.3468852459016394
levinoutside_498.png,2.347049180327869
levinoutside_499.png,2.347213114754098
levinoutside_500.png,2.347377049180328
levinoutside_501.png,2.347540983606557
levinoutside_502.png,2.347704918032787
levinoutside_503.png,2.3478688524590163
levinoutside_504.png,2.3480327868852457
levinoutside_505.png,2.348196721311476
levinoutside_506.png,2.348360655737705
levinoutside_507.png,2.3485245901639344
levinoutside_508.png,2.348688524590164
levinoutside_509.png,2.3488524590163937
levinoutside_510.png,2.349016393442623
levinoutside_511.png,2.349180327868853
levinoutside_512.png,2.349344262295082
levinoutside_513.png,2.3495081967213114
levinoutside_514.png,2.3496721311475413
levinoutside_515.png,2.3498360655737707
levinoutside_516.png,2.35
elevator_00000.png,2.2
elevator_00001.png,2.1980000000000004
elevator_00002.png,2.196
elevator_00003.png,2.194
elevator_00004.png,2.192
elevator_00005.png,2.1900000000000004
elevator_00006.png,2.188
elevator_00007.png,2.186
elevator_00008.png,2.184
elevator_00009.png,2.1820000000000004
elevator_00010.png,2.18
elevator_00011.png,2.178
elevator_00012.png,2.176
elevator_00013.png,2.1740000000000004
elevator_00014.png,2.172
elevator_00015.png,2.17
elevator_00016.png,2.168
elevator_00017.png,2.1660000000000004
elevator_00018.png,2.164
elevator_00019.png,2.162
elevator_00020.png,2.16
elevator_00021.png,2.1580000000000004
elevator_00022.png,2.156
elevator_00023.png,2.154
elevator_00024.png,2.152
elevator_00025.png,2.1500000000000004
elevator_00026.png,2.148
elevator_00027.png,2.146
elevator_00028.png,2.144
elevator_00029.png,2.1420000000000003
elevator_00030.png,2.14
elevator_00031.png,2.138
elevator_00032.png,2.136
elevator_00033.png,2.1340000000000003
elevator_00034.png,2.132
elevator_00035.png,2.13
elevator_00036.png,2.128
elevator_00037.png,2.1260000000000003
elevator_00038.png,2.124
elevator_00039.png,2.122
elevator_00040.png,2.12
elevator_00041.png,2.1180000000000003
elevator_00042.png,2.116
elevator_00043.png,2.114
elevator_00044.png,2.112
elevator_00045.png,2.1100000000000003
elevator_00046.png,2.108
elevator_00047.png,2.106
elevator_00048.png,2.104
elevator_00049.png,2.1020000000000003
elevator_00050.png,2.1
elevator_00051.png,2.092
elevator_00052.png,2.084
elevator_00053.png,2.076
elevator_00054.png,2.068
elevator_00055.png,2.06
elevator_00056.png,2.052
elevator_00057.png,2.044
elevator_00058.png,2.036
elevator_00059.png,2.028
elevator_00060.png,2.02
elevator_00061.png,2.012
elevator_00062.png,2.004
elevator_00063.png,1.996
elevator_00064.png,1.988
elevator_00065.png,1.98
elevator_00066.png,1.972
elevator_00067.png,1.964
elevator_00068.png,1.956
elevator_00069.png,1.948
elevator_00070.png,1.94
elevator_00071.png,1.932
elevator_00072.png,1.924
elevator_00073.png,1.916
elevator_00074.png,1.908
elevator_00075.png,1.9
elevator_00076.png,1.892
elevator_00077.png,1.884
elevator_00078.png,1.876
elevator_00079.png,1.868
elevator_00080.png,1.86
elevator_00081.png,1.852
elevator_00082.png,1.844
elevator_00083.png,1.836
elevator_00084.png,1.828
elevator_00085.png,1.82
elevator_00086.png,1.812
elevator_00087.png,1.804
elevator_00088.png,1.796
elevator_00089.png,1.788
elevator_00090.png,1.78
elevator_00091.png,1.772
elevator_00092.png,1.764
elevator_00093.png,1.756
elevator_00094.png,1.748
elevator_00095.png,1.74
elevator_00096.png,1.732
elevator_00097.png,1.724
elevator_00098.png,1.716
elevator_00099.png,1.708
elevator_00100.png,1.7
elevator_00101.png,1.7144
elevator_00102.png,1.7288
elevator_00103.png,1.7432
elevator_00104.png,1.7576
elevator_00105.png,1.772
elevator_00106.png,1.7864
elevator_00107.png,1.8008
elevator_00108.png,1.8152
elevator_00109.png,1.8296
elevator_00110.png,1.844
elevator_00111.png,1.8584
elevator_00112.png,1.8728
elevator_00113.png,1.8872
elevator_00114.png,1.9016
elevator_00115.png,1.916
elevator_00116.png,1.9304
elevator_00117.png,1.9448
elevator_00118.png,1.9592
elevator_00119.png,1.9736
elevator_00120.png,1.988
elevator_00121.png,2.0024
elevator_00122.png,2.0168
elevator_00123.png,2.0312
elevator_00124.png,2.0456
elevator_00125.png,2.06
elevator_00126.png,2.0744
elevator_00127.png,2.0888
elevator_00128.png,2.1032
elevator_00129.png,2.1176
elevator_00130.png,2.132
elevator_00131.png,2.1464
elevator_00132.png,2.1608
elevator_00133.png,2.1752
elevator_00134.png,2.1896
elevator_00135.png,2.204
elevator_00136.png,2.2184
elevator_00137.png,2.2328
elevator_00138.png,2.2472
elevator_00139.png,2.2616
elevator_00140.png,2.276
elevator_00141.png,2.2904
elevator_00142.png,2.3048
elevator_00143.png,2.3192
elevator_00144.png,2.3336
elevator_00145.png,2.348
elevator_00146.png,2.3624
elevator_00147.png,2.3768
elevator_00148.png,2.3912
elevator_00149.png,2.4056
elevator_00150.png,2.42
elevator_00151.png,2.4162
elevator_00152.png,2.4124
elevator_00153.png,2.4086
elevator_00154.png,2.4048
elevator_00155.png,2.401
elevator_00156.png,2.3972
elevator_00157.png,2.3934
elevator_00158.png,2.3896
elevator_00159.png,2.3858
elevator_00160.png,2.382
elevator_00161.png,2.3782
elevator_00162.png,2.3744
elevator_00163.png,2.3706
elevator_00164.png,2.3668
elevator_00165.png,2.363
elevator_00166.png,2.3592
elevator_00167.png,2.3554
elevator_00168.png,2.3516
elevator_00169.png,2.3478
elevator_00170.png,2.344
elevator_00171.png,2.3402
elevator_00172.png,2.3364
elevator_00173.png,2.3326
elevator_00174.png,2.3288
elevator_00175.png,2.325
elevator_00176.png,2.3212
elevator_00177.png,2.3174
elevator_00178.png,2.3136
elevator_00179.png,2.3098
elevator_00180.png,2.306
elevator_00181.png,2.3022
elevator_00182.png,2.2984
elevator_00183.png,2.2946
elevator_00184.png,2.2908
elevator_00185.png,2.287
elevator_00186.png,2.2832
elevator_00187.png,2.2794
elevator_00188.png,2.2756
elevator_00189.png,2.2718
elevator_00190.png,2.268
elevator_00191.png,2.2642
elevator_00192.png,2.2604
elevator_00193.png,2.2566
elevator_00194.png,2.2528
elevator_00195.png,2.249
elevator_00196.png,2.2452
elevator_00197.png,2.2414
elevator_00198.png,2.2376
elevator_00199.png,2.2338
elevator_00200.png,2.23
elevator_00201.png,2.230555555555556
elevator_00202.png,2.2311111111111117
elevator_00203.png,2.2316666666666665
elevator_00204.png,2.232222222222222
elevator_00205.png,2.2327777777777778
elevator_00206.png,2.2333333333333334
elevator_00207.png,2.233888888888889
elevator_00208.png,2.234444444444444
elevator_00209.png,2.235
elevator_00210.png,2.2355555555555555
elevator_00211.png,2.236111111111111
elevator_00212.png,2.236666666666667
elevator_00213.png,2.237222222222222
elevator_00214.png,2.2377777777777776
elevator_00215.png,2.2383333333333333
elevator_00216.png,2.238888888888889
elevator_00217.png,2.239444444444445
elevator_00218.png,2.24
elevator_00219.png,2.2405555555555554
elevator_00220.png,2.241111111111111
elevator_00221.png,2.2416666666666667
elevator_00222.png,2.2422222222222223
elevator_00223.png,2.242777777777777
elevator_00224.png,2.243333333333333
elevator_00225.png,2.243888888888889
elevator_00226.png,2.2444444444444445
elevator_00227.png,2.245
elevator_00228.png,2.2455555555555557
elevator_00229.png,2.246111111111111
elevator_00230.png,2.2466666666666666
elevator_00231.png,2.2472222222222222
elevator_00232.png,2.247777777777777
elevator_00233.png,2.248333333333333
elevator_00234.png,2.2488888888888887
elevator_00235.png,2.2494444444444444
elevator_00236.png,2.25
elevator_00237.png,2.250555555555555
elevator_00238.png,2.251111111111111
elevator_00239.png,2.2516666666666665
elevator_00240.png,2.252222222222222
elevator_00241.png,2.2527777777777778
elevator_00242.png,2.253333333333333
elevator_00243.png,2.2538888888888886
elevator_00244.png,2.2544444444444443
elevator_00245.png,2.255
elevator_00246.png,2.2555555555555555
elevator_00247.png,2.2561111111111107
elevator_00248.png,2.2566666666666664
elevator_00249.png,2.257222222222222
elevator_00250.png,2.2577777777777777
elevator_00251.png,2.2583333333333333
elevator_00252.png,2.2588888888888885
elevator_00253.png,2.259444444444444
elevator_00254.png,2.26
levinhallone_0.png,2.0
levinhallone_1.png,1.9923076923076923
levinhallone_2.png,1.984615384615385
levinhallone_3.png,1.976923076923077
levinhallone_4.png,1.9692307692307691
levinhallone_5.png,1.9615384615384612
levinhallone_6.png,1.9538461538461536
levinhallone_7.png,1.946153846153846
levinhallone_8.png,1.9384615384615385
levinhallone_9.png,1.9307692307692308
levinhallone_10.png,1.9230769230769231
levinhallone_11.png,1.9153846153846157
levinhallone_12.png,1.907692307692308
levinhallone_13.png,1.9
levinhallone_14.png,1.892307692307692
levinhallone_15.png,1.8846153846153848
levinhallone_16.png,1.876923076923077
levinhallone_17.png,1.8692307692307693
levinhallone_18.png,1.8615384615384616
levinhallone_19.png,1.853846153846154
levinhallone_20.png,1.8461538461538465
levinhallone_21.png,1.8384615384615384
levinhallone_22.png,1.8307692307692307
levinhallone_23.png,1.823076923076923
levinhallone_24.png,1.8153846153846156
levinhallone_25.png,1.807692307692308
levinhallone_26.png,1.8
levinhallone_27.png,1.801153846153846
levinhallone_28.png,1.8023076923076924
levinhallone_29.png,1.8034615384615384
levinhallone_30.png,1.8046153846153847
levinhallone_31.png,1.8057692307692308
levinhallone_32.png,1.806923076923077
levinhallone_33.png,1.8080769230769231
levinhallone_34.png,1.8092307692307688
levinhallone_35.png,1.8103846153846157
levinhallone_36.png,1.811538461538461
levinhallone_37.png,1.812692307692308
levinhallone_38.png,1.8138461538461537
levinhallone_39.png,1.815
levinhallone_40.png,1.8161538461538465
levinhallone_41.png,1.8173076923076923
levinhallone_42.png,1.8184615384615384
levinhallone_43.png,1.8196153846153849
levinhallone_44.png,1.820769230769231
levinhallone_45.png,1.821923076923077
levinhallone_46.png,1.823076923076923
levinhallone_47.png,1.824230769230769
levinhallone_48.png,1.8253846153846156
levinhallone_49.png,1.8265384615384617
